*** Number of masses and masses ***
N = 5
POINT          MAS
  1         1.0000E-09
  2         1.0000E-01
  3         1.0000E-01
  4         1.0000E-01
  5         1.0000E-01

*** SX and SY ***
(SX,SY) = diagonal elements of the S matrix
SX =    1.0000E+00
SY =    3.0000E-01

*** Number of solutions computed by the analytic-continuation method ***
Number of solutions of the N-body problem NSOL(N) =   7
Number of solutions NSOL(K) of the restricted (N+1)-body problem for the Kth solution of the N-body problem
 K     NSOL(K)-all      NSOL(K)-distinct
  1         11                8
  2         15                6
  3         15                8
  4         11                7
  5         11                5
  6          9                4
  7          7                4
Number of solutions of the (N+1)-body problem =   79
Number of solutions of the (N+1)-body problem excluding symmetries =   42

*** X- and Y-coordinates of all configurations computed by the analytic-continuation method ***
K = solution counter of the N-body problem
L = solution counter of the restricted (N+1)-body problem 
FCT = residual of the the relative equilibrium equations at the solution
RMS = RMS error in Cartesian coordinates with respect to the initial guess
(X,Y) = X and Y coordinates of each point mass

    K    L        FCT           RMS                    X                        Y
    1    1     1.4607E-20     1.2945E-08     -1.9419003658138374E+00     -1.7130025922729850E+00      1.2170707063559671E+00      2.2145355729933462E+00     -1.2170706977862316E+00      2.2145356052540794E+00     -1.4459749079141231E-16     -8.2860849135529302E-01     -6.6052642229573804E-16     -3.6004626697743358E+00
    1    2     4.4173E-23     2.0035E-08      2.8102980087017699E+00      2.4808441444197475E+00      1.2170706834227372E+00      2.2145355720631792E+00     -1.2170707111507524E+00      2.2145355781804055E+00     -1.5981827929577151E-16     -8.2860850369984396E-01     -6.5823618227884592E-16     -3.6004626713644119E+00
    1    3     2.4893E-28     8.1899E-09      4.4579439060534927E-11      7.3926108081123354E-01      1.2170707034322898E+00      2.2145355924069432E+00     -1.2170707034345629E+00      2.2145355924128807E+00     -1.5220788504359184E-16     -8.2860851400295210E-01     -6.3553698434401820E-16     -3.6004626782217120E+00
    1    4     1.6746E-23     1.5276E-08      2.5175249885560757E-10      2.1905504730740071E+00      1.2170707167668435E+00      2.2145355737369785E+00     -1.2170707162272765E+00      2.2145355740343904E+00     -1.5220788504359184E-16     -8.2860850104131301E-01     -6.3565030075166220E-16     -3.6004626686477899E+00
    1    5     3.5476E-29     1.1545E-08     -1.6473129470614055E-13     -2.2002350756458573E+00      1.2170707019666362E+00      2.2145355919152974E+00     -1.2170707019694920E+00      2.2145355919156553E+00     -1.5220788504359184E-16     -8.2860847720347874E-01     -6.3555659062724750E-16     -3.6004626846373524E+00
    1    6     1.4607E-20     1.3615E-08      1.9419003658120495E+00     -1.7130025922721726E+00      1.2170706977834784E+00      2.2145356052533098E+00     -1.2170707063587203E+00      2.2145355729941154E+00     -1.5981827929577151E-16     -8.2860849135529346E-01     -6.9444104220143262E-16     -3.6004626697743363E+00
    1    7     3.3579E-31     1.8741E-08      3.6646919277583149E-13      4.9069070205564058E+00      1.2170707037756920E+00      2.2145355675483840E+00     -1.2170707037784456E+00      2.2145355675491523E+00     -1.5220788504359184E-16     -8.2860850727962509E-01     -6.3553851307890177E-16     -3.6004626768992121E+00
    1    8     3.0509E-20     2.4420E-08      1.6451529597865124E+00     -4.5041780648164922E+00      1.2170707007952057E+00      2.2145355943357639E+00     -1.2170707034125783E+00      2.2145355860906686E+00     -1.5220788504359198E-16     -8.2860848466921344E-01     -6.8839370368944571E-16     -3.6004626507276680E+00
    1    9     3.0510E-20     2.5468E-08     -1.6451529597885770E+00     -4.5041780648163376E+00      1.2170707034098247E+00      2.2145355860899003E+00     -1.2170707007979593E+00      2.2145355943365321E+00     -1.5220788504359184E-16     -8.2860848466921344E-01     -6.3435114701010163E-16     -3.6004626507276680E+00
    1   10     3.0280E-21     2.4471E-08     -1.4212397317278489E-08     -5.7206423301405946E+00      1.2170707024308216E+00      2.2145355914894500E+00     -1.2170707022652807E+00      2.2145355919598395E+00     -1.5220788504359184E-16     -8.2860848208699456E-01     -6.3566056088431412E-16     -3.6004626441681009E+00
